vehicle_reg_no,transaction_date_time,lane_direction,toll_plaza_name,toll_plaza_geocode
HR38AD7936,2025-04-22 02:21:39.000,N,Hadakhed Border Checkpost,"21.2538,74.5846"
HR38AD7936,2025-04-22 16:11:25.000,S,Rojwas,"23.3306354,76.1757945"
HR38AD7936,2025-04-22 18:29:35.000,S,Chapra,"23.6570433,76.6148339"
HR38AD7936,2025-04-23 10:50:00.000,W,Mud Kheda,"25.6814588,77.7295852"
HR38AD7936,2025-04-23 13:29:29.000,N,Mehra Toll Plaza,"26.197589,78.240691"
HR38AD7936,2025-04-23 14:44:10.000,S,Choundha,"26.468079,78.010109"
HR38AD7936,2025-04-23 16:45:05.000,N,Baretha or Jajau,"26.932005,77.933357"
HR38AD7936,2025-04-22 14:15:36.000,S,IDTL Toll Plaza-A,"22.822692,75.938208"
HR38AD7936,2025-04-23 12:47:50.000,W,Panihar,"26.097998, 78.015844"
HR38AE8502,2025-04-24 11:26:55.000,W,Trichy Cochin,"11.005088,77.069038"
HR38AE8502,2025-04-23 10:40:15.000,N,Guilalu Toll Plaza,"14.053778,76.560573"
HR38AE8502,2025-04-24 04:13:08.000,E,Omalur Toll Plaza,"11.72034,78.07338"
HR38AE8502,2025-04-24 11:21:59.000,W,Trichy Salem,"11.012859,77.073174"
HR38AE8502,2025-04-23 15:05:04.000,N,Karjeevanhally Toll Plaza,"13.612918,76.953866"
HR38AE8502,2025-04-24 11:11:09.000,W,Neelambur,"11.060944,77.088928"
HR38AE8502,2025-04-22 07:56:39.000,N,Varwade Toll Plaza,"17.957556,75.330977"
HR38AE8502,2025-04-22 09:20:39.000,N,Sawaleshwar Toll Plaza ,"17.7643864,75.7558759"
HR38AE8502,2025-04-22 10:13:09.000,S,Nandani Toll Plaza,"17.472901,75.855225"
HR38AE8502,2025-04-22 13:00:28.000,S,Tidagundi,"17.008350,75.758870"
HR38AE8502,2025-04-22 13:33:03.000,N,Bijapur Toll Plaza,"16.786741,75.739648"
HR38AE8502,2025-04-22 15:40:13.000,N,Nagarhalla Toll Plaza,"16.290371,75.923507"
HR38AE8502,2025-04-22 21:23:18.000,S,Thimmalapura,"15.05737,76.3569"
HR38AE8502,2025-04-23 09:25:21.000,N,Kananakatte,"14.5381,76.4269"
HR38AE8502,2025-04-24 00:25:27.000,S,ATTIBELLE ,"12.776883,77.777119"
HR38AE8502,2025-04-24 03:22:54.000,N,L&T Krishnagiri Thopur Toll P,"12.00638,78.08008"
HR38AE8502,2025-04-24 10:00:00.000,W,Vijayamangalam Toll Plaza,"11.245714,77.519702"
HR38AE8502,2025-04-24 11:01:18.000,W,IVRCL Chengapally Tollways Li,"11.012852,77.073167"
HR38AE8502,2025-04-23 23:57:32.000,S,Hosur Road (P1) Toll,"12.858667,77.655833"
HR38AE8502,2025-04-22 05:21:22.000,S,Banpimpri Toll Plaza,"18.824582, 74.886207"
HR38AE8502,2025-04-22 19:26:21.000,N,Hitnal,"15.323649,76.303646"
HR38AE8502,2025-04-22 16:59:55.000,N,Vanagiri,"15.819341,76.174865"
HR38AE8502,2025-04-22 19:18:04.000,N,Shahapur,"15.357898,76.312781"
HR38AE8502,2025-04-23 22:52:13.000,S,Banglaore-Nelamangala Plaza,"13.090678,77.399788"
HR38AE8502,2025-04-22 10:19:53.000,N,Mandrup Border Checkpost,"17.265351,75.51263"
HR38AE8502,2025-04-24 01:50:32.000,N,Krishnagiri Plaza,"12.544583,78.201132"
HR38AE8502,2025-04-23 22:45:41.000,S,Kulumapalya toll plaza,"13.114638,77.37463"
HR38AE8502,2025-04-23 16:01:58.000,S,Chokkenahalli toll plaza,"13.302065,77.161956"
HR38AE8502,2025-04-21 18:19:39.000,S,Ahmednagar Bypass Toll Plaza,"19.087090, 74.697590"
HR38AE8502,2025-04-24 05:06:29.000,W,Vaiguntham Toll Plaza,"11.513282,77.923946"
HR38AH1616,2025-04-23 04:17:45.000,S,Nimbaheda,"24.6104397,74.6484461"
HR38AH1616,2025-04-23 09:15:28.000,W,Khedi,"26.1029659,74.6849376"
HR38AH1616,2025-04-23 05:53:35.000,W,Jojro Ka Kheda Toll Plaza,"25.082922,74.624379"
HR38AH1616,2025-04-23 04:59:34.000,S,Ochadi,"24.8248863,74.6282613"
HR38AH1616,2025-04-22 12:02:22.000,S,Durjanpura Toll Plaza,"22.475387,75.571802"
HR38AH1616,2025-04-23 07:21:53.000,W,Lambiya Kalan,"25.5871683,74.593839"
HR38AH1616,2025-04-21 23:30:05.000,N,Laling toll plaza,"20.833039,74.754271"
HR38AH1616,2025-04-22 00:08:54.000,S,Songir,"21.050768,74.784939"
HR38AH1616,2025-04-22 00:48:46.000,N,Shirpur,"21.319733,74.889272"
HR38AH1616,2025-04-22 08:21:06.000,S,Jamli Toll Pllaza,"21.75667,75.156824"
HR38AH1616,2025-04-22 10:51:34.000,E,Khalghat Toll Plaza ,"22.173782,75.456797"
HR38AH1616,2025-04-22 15:44:35.000,S,Chokala Toll Plaza,"22.9310,75.2507"
HR38AH1616,2025-04-22 16:48:06.000,N,Chikliya Toll Plaza,"23.2305,75.1270"
HR38AH1616,2025-04-22 19:07:54.000,N,Manankheda,"23.79626925,75.10225026"
HR38AH1616,2025-04-22 20:37:55.000,N,Piplyamandi,"24.168848,75.013273"
HR38AH1616,2025-04-23 04:04:57.000,N,Nayagaon,"24.572623,74.761591"
HR38AH1616,2025-04-23 10:40:54.000,S,Kishangarh Plaza,"26.595329,74.939169"
HR38AH1616,2025-04-24 02:09:47.000,S,Thikariya Toll Plaza,"26.843328,75.615578"
HR38AH1616,2025-04-22 07:10:15.000,N,Hadakhed Border Checkpost,"21.2538,74.5846"
HR38AH1616,2025-04-24 03:01:55.000,S,Sitarampura Toll Plaza,"26.7473,75.7686"
HR38AH5705,2025-04-21 18:36:21.000,S,Fatehpur Rampur,"28.437802,77.588752"
HR38AH5705,2025-04-24 02:09:28.000,S,Chhajju Nagar,"28.0989714,77.3639658"
HR38AH5705,2025-04-21 18:06:49.000,S,LUHARLI Toll plaza,"28.499246,77.627269"
HR61D1422,2025-04-23 07:08:59.000,N,Pagara Toll Plaza,"24.5069819,77.1860753"
HR61D1422,2025-04-22 05:19:30.000,N,Raibha toll plaza,"27.164087, 77.815004"
HR61D1422,2025-04-23 08:33:27.000,S,Jogipur Toll Plaza,"24.0875232,76.9848838"
HR61D1422,2025-04-21 21:56:22.000,S,Gadpuri Toll Plaza,"28.24923826096969, 77.29142358676597"
HR61D1422,2025-04-21 23:03:17.000,S,Karman Toll Plaza,"27.855460, 77.402640"
HR61D1422,2025-04-22 04:50:10.000,S,Mahuvan Toll Plaza,"27.337188,77.737458"
HR61D1422,2025-04-23 05:08:29.000,E,Purankhedi Toll Plaza,"25.1649077,77.6035472"
HR61D1422,2025-04-23 22:37:11.000,N,Dewas By pass Toll Plaza,"22.929,76.0463"
HR61D1422,2025-04-23 23:53:56.000,W,SONWAY Toll Plaza,"22.6118196,75.7764414"
HR61D1422,2025-04-24 11:58:29.000,W,Khalghat Toll Plaza ,"22.173782,75.456797"
HR61D1422,2025-04-23 03:12:13.000,E,Mud Kheda,"25.6814588,77.7295852"
HR61D1422,2025-04-23 21:15:13.000,N,Rojwas,"23.3306354,76.1757945"
HR61D1422,2025-04-23 00:58:04.000,S,Mehra Toll Plaza,"26.197589,78.240691"
HR61D1422,2025-04-23 19:57:41.000,N,Chapra,"23.6570433,76.6148339"
HR61D1422,2025-04-22 23:31:53.000,N,Choundha,"26.468079,78.010109"
HR61D1422,2025-04-23 23:01:15.000,S,IDTL Toll Plaza-A,"22.822692,75.938208"
HR61D1422,2025-04-22 22:13:09.000,S,Rajora Khurd,"26.8539706,77.7228186"
HR61D1422,2025-04-23 01:36:35.000,E,Panihar,"26.097998, 78.015844"
WB23E8929,2025-04-21 16:12:58.000,N,Laxamannath Plaza,"13.193545,77.64981"
WB23E8929,2025-04-21 17:41:19.000,N,Rampura Plaza,"22.24076,87.39207"
WB23E8929,2025-04-21 18:27:02.000,W,Debra toll plaza,"22.397144,87.522855"
WB23E8929,2025-04-22 04:14:23.000,S,Jaladhulagori toll plaza,"22.573188,88.181679"
WB23E8929,2025-04-22 13:33:14.000,N,Jaladhulagori toll plaza,"22.573188,88.181679"
WB23E8929,2025-04-22 18:48:50.000,S,Jaladhulagori toll plaza,"22.573188,88.181679"
WB23E8929,2025-04-24 08:49:50.000,N,Jaladhulagori toll plaza,"22.573188,88.181679"
WB23E8929,2025-04-24 12:48:27.000,E,Debra toll plaza,"22.397144,87.522855"
GJ12BY5962,2025-04-22 14:18:11.000,N,Ramol Toll Plaza,"22.984070, 72.663800"
GJ12BY5962,2025-04-23 22:29:41.000,S,Ramol Toll Plaza,"22.984070, 72.663800"
GJ12BY5962,2025-04-24 15:05:21.000,W,Bhat Toll Plaza,"23.115640, 72.642100"
GJ12BY5962,2025-04-22 13:55:13.000,N,Ranasan Toll Plaza,"23.096350, 72.686190"
GJ12BY5962,2025-04-24 15:16:01.000,W,Tragad Toll Plaza,"23.128540, 72.592570"
GJ12BY5962,2025-04-23 22:54:04.000,S,Ranasan Toll Plaza,"23.096350, 72.686190"
GJ12BY5962,2025-04-22 14:34:25.000,S,Ahmedabad Ring Road 2,"22.9713406, 72.6613226"
GJ12BY5962,2025-04-23 09:12:04.000,S,Vadodara Toll Plaza,"22.413798,73.149308"
GJ12BY5962,2025-04-23 19:26:26.000,S,Kheda,"22.715938,72.740905"
GJ12BY5962,2025-04-24 15:27:03.000,N,Vaishnodevi Toll Plaza,"23.128240, 72.517730"
GJ12BY5962,2025-04-24 15:49:31.000,S,Sanathal Toll Plaza,"22.974110, 72.473050"
GJ12BY5962,2025-04-21 23:08:54.000,N,Kathpur Toll Plaza,"23.410181,72.828618"
GJ12BY5962,2025-04-23 23:50:36.000,S,Kathpur Toll Plaza,"23.410181,72.828618"
GJ12BY5962,2025-04-24 14:07:03.000,N,Kathpur Toll Plaza,"23.410181,72.828618"
HR55AM5177,2025-04-24 03:20:27.000,N,Kherki Daula Toll Plaza,"28.395604,76.98176"
HR55AM5177,2025-04-24 00:48:20.000,N,Shahjahanpur Toll Plaza,"27.99978,76.430522"
HR55AM5177,2025-04-22 15:26:00.000,N,Jat Gangaicha Toll Plaza,"28.275006,76.613363"
HR55AM5177,2025-04-23 22:19:51.000,S,Booteri Toll Plaza,"27.805414238213455, 76.66548897425157"
HR55AM5177,2025-04-23 13:52:22.000,N,Booteri Toll Plaza,"27.805414238213455, 76.66548897425157"
MH04JU2180,2025-04-24 06:31:59.000,N,Arjunalli toll plaza,"19.361481,73.165874"
MH04JU2477,2025-04-24 00:24:42.000,N,Arjunalli toll plaza,"19.361481,73.165874"
MH04KU0072,2025-04-23 22:55:00.000,N,Mathni,"21.139545,79.365105"
MH04KU0072,2025-04-23 12:50:52.000,S,Mathni,"21.139545,79.365105"
MH04KU0072,2025-04-24 00:12:58.000,N,NAGPUR BYPASS CHECK TOLL PLAZ,"20.2299353,79.0131934"
RJ11GB8306,2025-04-21 18:35:09.000,S,Gamjal Toll Plaza,"19.026592,78.362705"
RJ11GB8306,2025-04-22 01:12:16.000,N,Daroada,"20.450625,78.755243"
RJ11GB8306,2025-04-22 08:49:11.000,N,Madai Fee Plaza,"22.553803,79.115999"
RJ11GB8306,2025-04-21 20:59:17.000,S,Pippalwada,"19.781093,78.565772"
RJ11GB8306,2025-04-22 15:32:49.000,N,Chitora,"23.725416,78.809126"
RJ11GB8306,2025-04-22 23:32:46.000,S,Dagrai Toll Plaza,"25.6158907,78.4787578"
RJ11GB8306,2025-04-21 23:53:36.000,N,Kelapur,"20.019318,78.540218"
RJ11GB8306,2025-04-21 16:59:58.000,N,Indalwai,"18.538284,78.239718"
RJ11GB8306,2025-04-21 19:34:10.000,S,Rolmamda Toll Plaza,"19.28019,78.409222"
RJ11GB8306,2025-04-22 18:34:46.000,N,Malthone,"24.322069,78.526217"
RJ11GB8306,2025-04-23 04:53:25.000,S,Raibha toll plaza,"27.164087, 77.815004"
RJ11GB8306,2025-04-22 02:40:51.000,N,BORKHEDI TOLL PLAZA,"20.85612,78.963632"
RJ11GB8306,2025-04-22 03:31:42.000,N,NAGPUR BYPASS CHECK TOLL PLAZ,"20.2299353,79.0131934"
RJ11GB8306,2025-04-22 04:30:23.000,N,KAMPTEE KANHAN BYPASS CHECK T,"21.244457,79.2490091"
RJ11GB8306,2025-04-22 05:31:28.000,N,MANSAR TOLL PLAZA,"21.382312,79.25332"
RJ11GB8306,2025-04-22 06:23:21.000,S,Khawasa Toll Plaza,"21.703044,79.433797"
RJ11GB8306,2025-04-22 10:52:47.000,N,Bakori,"22.8436452,79.3582326"
RJ11GB8306,2025-04-22 13:42:26.000,N,Titarpani,"23.217097,79.043014"
RJ11GB8306,2025-04-22 20:30:47.000,S,Vighakhet Toll Plaza,"24.789578,78.448855"
RJ11GB8306,2025-04-22 21:38:08.000,N,Babina Toll Plaza ,"25.216966,78.464471"
RJ11GB8306,2025-04-23 05:25:23.000,N,Mahuvan Toll Plaza,"27.337188,77.737458"
RJ11GB8306,2025-04-23 07:01:24.000,N,Karman Toll Plaza,"27.855460, 77.402640"
RJ11GB8306,2025-04-24 00:24:06.000,N,Gadpuri Toll Plaza,"28.24923826096969, 77.29142358676597"
RJ11GB8306,2025-04-22 05:20:09.000,N,Ramtek Border Checkpost,"21.255385,79.171631"
RJ11GB8306,2025-04-23 01:14:08.000,N,Mehra Toll Plaza,"26.197589,78.240691"
RJ11GB8306,2025-04-21 21:18:40.000,S,Pimpalkutti Border Checkpost,"19.504530,78.342330"
RJ11GB8306,2025-04-23 02:24:39.000,S,Choundha,"26.468079,78.010109"
RJ11GB8306,2025-04-23 03:55:35.000,N,Baretha or Jajau,"26.932005,77.933357"
RJ11GB8306,2025-04-24 00:57:18.000,N,Badarpur faridabad Toll Plaza,"28.476208,77.305485"
RJ11GD0821,2025-04-21 19:40:17.000,S,Main Plaza Village Jakhauli,"28.917251,77.161054"
RJ11GD0821,2025-04-24 15:09:38.000,N,Raibha toll plaza,"27.164087, 77.815004"
RJ11GD0821,2025-04-21 18:47:05.000,S,Rasoolpur Sikrod DME KM 3134,"28.704345,77.522078"
RJ11GD0821,2025-04-24 05:49:52.000,S,Gadpuri Toll Plaza,"28.24923826096969, 77.29142358676597"
RJ11GD0821,2025-04-24 12:15:27.000,S,Karman Toll Plaza,"27.855460, 77.402640"
RJ11GD0821,2025-04-24 14:35:09.000,S,Mahuvan Toll Plaza,"27.337188,77.737458"
KA09D5927,2025-04-24 10:53:56.000,E,Singarenipalli Toll Plaza,"17.192000, 79.871000"
KA09D5927,2025-04-22 13:58:46.000,W,Peddagolconda,"17.121417, 78.235572"
KA09D5927,2025-04-23 22:56:58.000,W,Pedda Amberpet,"17.319992, 78.655881"
KA09D5927,2025-04-24 01:48:02.000,N,Koralaphad,"17.159784,79.475426"
KA09D5927,2025-04-24 00:29:18.000,S,Pantangi,"17.232887,78.960464"
NL01AH5593,2025-04-24 15:56:32.000,W,Keesara Plaza (NH-65),"16.718077,80.324314"
NL01AH5593,2025-04-23 16:43:11.000,N,Kovvuru,"17.027290, 81.719536"
NL01AH5593,2025-04-24 04:25:51.000,N,Pottipadu,"16.572341,80.862502"
NL01AH5593,2025-04-24 03:48:38.000,S,Kalaparru Toll Plaza,"16.676408,81.022129"
NL01AH5593,2025-04-24 01:48:40.000,S,VeeraValli TOLL PLAZA,"16.997034,81.491183"
TG12T3999,2025-04-23 12:11:21.000,N,Paliyekkara Toll plaza ,"10.442916,76.260181"
TG12T3999,2025-04-23 14:04:50.000,S,PamPamPallam Toll Plaza,"10.8131538,76.7957998"
TG12T3999,2025-04-23 14:58:21.000,E,Trichy Cochin,"11.005088,77.069038"
TG12T3999,2025-04-23 13:00:05.000,E,Paniyankara Toll Plaza,"10.590814,76.458274"
TG12T3999,2025-04-23 14:36:32.000,E,Pollachi Cochin Toll Plaza,"10.914016,76.982178"
TG12T3999,2025-04-23 14:40:46.000,E,Pollachi Salem Toll Plaza,"10.921531,76.989327"
TG12T3999,2025-04-23 15:05:34.000,E,Trichy Salem,"11.012859,77.073174"
TG12T3999,2025-04-23 15:14:04.000,E,Neelambur,"11.060944,77.088928"
TG12T3999,2025-04-23 14:29:08.000,E,Madukkarai,"10.895638,76.945815"
TG12T3999,2025-04-23 18:59:40.000,W,Omalur Toll Plaza,"11.72034,78.07338"
TG12T3999,2025-04-23 15:40:17.000,E,IVRCL Chengapally Tollways Li,"11.012852,77.073167"
TG12T3999,2025-04-23 16:40:06.000,E,Vijayamangalam Toll Plaza,"11.245714,77.519702"
TG12T3999,2025-04-23 19:53:08.000,S,L&T Krishnagiri Thopur Toll P,"12.00638,78.08008"
TG12T3999,2025-04-24 08:07:12.000,N,ATTIBELLE ,"12.776883,77.777119"
TG12T3999,2025-04-23 21:45:38.000,S,Krishnagiri Plaza,"12.544583,78.201132"
TG12T3999,2025-04-23 18:04:33.000,E,Vaiguntham Toll Plaza,"11.513282,77.923946"
TS12UC4599,2025-04-22 11:59:13.000,S,Nellore Plaza (NH- 16),"14.312218,79.916296"
TS12UC4599,2025-04-22 12:42:32.000,S,Budhanam Plaza (NH- 16),"14.059589,79.894624"
TS12UC4599,2025-04-24 13:23:19.000,N,Budhanam Plaza (NH- 16),"14.059589,79.894624"
TS12UC4599,2025-04-22 08:07:47.000,S,Tangatur Toll Plaza,"15.358166,80.040105"
TS12UC4599,2025-04-22 10:17:34.000,S,Musunur Toll Plaza,"14.851945,79.987847"
TS12UC4599,2025-04-22 14:54:02.000,S,Sullurpet Plaza (NH-16),"13.744936,79.990993"
TS12UC4599,2025-04-24 12:29:09.000,N,Sullurpet Plaza (NH-16),"13.744936,79.990993"
TS12UC4599,2025-04-24 16:07:01.000,N,Nellore Plaza (NH- 16),"14.312218,79.916296"
TS12UC4599,2025-04-21 22:45:20.000,N,Madugulapally TOLL PLAZA,"16.9794,79.4537"
TS12UC4599,2025-04-22 02:51:15.000,N,Thummalacheruvu Toll Plaza,"16.538341,79.798918"
TS12UC4599,2025-04-22 06:05:11.000,N,Elchuru Toll Plaza,"16.107077,79.928762"
TS12UC4599,2025-04-22 16:42:20.000,S,Nallur Toll Plaza,"13.216958,80.169353"
TS12UC4599,2025-04-24 04:32:33.000,N,Nallur Toll Plaza,"13.216958,80.169353"
TS12UE1899,2025-04-24 04:28:04.000,E,Keesara Plaza (NH-65),"16.718077,80.324314"
TS12UE1899,2025-04-23 21:58:26.000,W,Pedda Amberpet,"17.319992, 78.655881"
TS12UE1899,2025-04-24 01:49:00.000,N,Koralaphad,"17.159784,79.475426"
TS12UE1899,2025-04-23 23:34:27.000,S,Pantangi,"17.232887,78.960464"
TS12UE1899,2025-04-24 03:55:09.000,N,Chillakallu,"16.885015,80.160654"
TS12UE4399,2025-04-24 13:22:20.000,N,Budhanam Plaza (NH- 16),"14.059589,79.894624"
TS12UE4399,2025-04-22 13:17:27.000,S,Musunur Toll Plaza,"14.851945,79.987847"
TS12UE4399,2025-04-24 12:28:44.000,N,Sullurpet Plaza (NH-16),"13.744936,79.990993"
TS12UE4399,2025-04-24 16:04:08.000,N,Nellore Plaza (NH- 16),"14.312218,79.916296"
TS12UE4399,2025-04-22 11:55:42.000,S,Tangatur Toll Plaza,"15.358166,80.040105"
TS12UE4399,2025-04-22 20:35:38.000,S,Nellore Plaza (NH- 16),"14.312218,79.916296"
TS12UE4399,2025-04-22 21:19:00.000,S,Budhanam Plaza (NH- 16),"14.059589,79.894624"
TS12UE4399,2025-04-22 22:09:59.000,S,Sullurpet Plaza (NH-16),"13.744936,79.990993"
TS12UE4399,2025-04-22 08:20:20.000,N,Thummalacheruvu Toll Plaza,"16.538341,79.798918"
TS12UE4399,2025-04-22 09:41:27.000,N,Elchuru Toll Plaza,"16.107077,79.928762"
TS12UE4399,2025-04-23 03:13:39.000,S,Nallur Toll Plaza,"13.216958,80.169353"
TS12UE4399,2025-04-24 04:31:58.000,N,Nallur Toll Plaza,"13.216958,80.169353"
TS12UE4499,2025-04-23 00:48:13.000,N,Pullur Toll Plaza,"15.887742,78.016978"
TS12UE4499,2025-04-24 08:04:43.000,E,Omalur Toll Plaza,"11.72034,78.07338"
TS12UE4499,2025-04-22 19:10:21.000,S,Raikal Toll Plaza,"17.005867,78.194493"
TS12UE4499,2025-04-22 22:50:56.000,N,Sakapur Toll plaza,"16.5356759,77.9444736"
TS12UE4499,2025-04-23 22:49:51.000,E,Nalluru Devanahalli,"13.206308, 77.765553"
TS12UE4499,2025-04-24 07:07:53.000,N,L&T Krishnagiri Thopur Toll P,"12.00638,78.08008"
TS12UE4499,2025-04-24 11:12:35.000,W,Vijayamangalam Toll Plaza,"11.245714,77.519702"
TS12UE4499,2025-04-24 05:08:39.000,N,Krishnagiri Plaza,"12.544583,78.201132"
TS12UE4499,2025-04-23 19:20:20.000,S,Bagepalli Toll Plaza,"13.79295,77.764358"
TS12UE4499,2025-04-24 09:36:57.000,W,Vaiguntham Toll Plaza,"11.513282,77.923946"
TS12UE4499,2025-04-23 09:42:04.000,N,Marur Toll Plaza,"14.5020891,77.6312667"
TS12UE4499,2025-04-23 07:18:25.000,N,Kasepalli Toll Plaza,"15.061754,77.630328"
TS12UE4499,2025-04-23 05:33:20.000,N,Amakthadu Toll Plaza,"15.486433,77.901078"
TS12UE5299,2025-04-23 04:06:59.000,N,Pullur Toll Plaza,"15.887742,78.016978"
TS12UE5299,2025-04-24 08:03:54.000,E,Omalur Toll Plaza,"11.72034,78.07338"
TS12UE5299,2025-04-22 15:34:58.000,S,Raikal Toll Plaza,"17.005867,78.194493"
TS12UE5299,2025-04-22 22:50:42.000,N,Sakapur Toll plaza,"16.5356759,77.9444736"
TS12UE5299,2025-04-23 22:50:05.000,E,Nalluru Devanahalli,"13.206308, 77.765553"
TS12UE5299,2025-04-24 07:07:36.000,N,L&T Krishnagiri Thopur Toll P,"12.00638,78.08008"
TS12UE5299,2025-04-24 11:10:48.000,W,Vijayamangalam Toll Plaza,"11.245714,77.519702"
TS12UE5299,2025-04-24 12:15:27.000,W,IVRCL Chengapally Tollways Li,"11.012852,77.073167"
TS12UE5299,2025-04-24 05:06:27.000,N,Krishnagiri Plaza,"12.544583,78.201132"
TS12UE5299,2025-04-23 19:22:46.000,S,Bagepalli Toll Plaza,"13.79295,77.764358"
TS12UE5299,2025-04-24 09:34:48.000,W,Vaiguntham Toll Plaza,"11.513282,77.923946"
TS12UE5299,2025-04-23 09:42:19.000,N,Marur Toll Plaza,"14.5020891,77.6312667"
TS12UE5299,2025-04-23 07:18:58.000,N,Kasepalli Toll Plaza,"15.061754,77.630328"
TS12UE5299,2025-04-23 05:33:24.000,N,Amakthadu Toll Plaza,"15.486433,77.901078"
TN59DC8795,2025-04-22 10:53:26.000,N,PamPamPallam Toll Plaza,"10.8131538,76.7957998"
TN59DC8795,2025-04-22 04:24:45.000,E,Omalur Toll Plaza,"11.72034,78.07338"
TN59DC8795,2025-04-22 09:09:41.000,W,Pollachi Salem Toll Plaza,"10.921531,76.989327"
TN59DC8795,2025-04-22 10:31:32.000,W,Madukkarai,"10.895638,76.945815"
TN59DC8795,2025-04-23 23:04:08.000,E,Paniyankara Toll Plaza,"10.590814,76.458274"
TN59DC8795,2025-04-22 08:38:31.000,W,Neelambur,"11.060944,77.088928"
TN59DC8795,2025-04-22 08:46:51.000,W,Trichy Salem,"11.012859,77.073174"
TN59DC8795,2025-04-22 12:09:24.000,W,Paniyankara Toll Plaza,"10.590814,76.458274"
TN59DC8795,2025-04-22 12:52:21.000,S,Paliyekkara Toll plaza ,"10.442916,76.260181"
TN59DC8795,2025-04-22 08:49:49.000,W,Trichy Cochin,"11.005088,77.069038"
TN59DC8795,2025-04-23 22:20:34.000,N,Paliyekkara Toll plaza ,"10.442916,76.260181"
TN59DC8795,2025-04-21 20:58:45.000,S,ATTIBELLE ,"12.776883,77.777119"
TN59DC8795,2025-04-22 03:26:58.000,N,L&T Krishnagiri Thopur Toll P,"12.00638,78.08008"
TN59DC8795,2025-04-22 07:28:17.000,W,Vijayamangalam Toll Plaza,"11.245714,77.519702"
TN59DC8795,2025-04-22 08:20:18.000,W,IVRCL Chengapally Tollways Li,"11.012852,77.073167"
TN59DC8795,2025-04-24 02:59:08.000,E,Chatrapatti Toll Plaza,"10.480588,77.637335"
TN59DC8795,2025-04-24 06:44:13.000,N,Kozhinjiipatti Plaza,"10.194334,77.909215"
TN59DC8795,2025-04-24 10:14:42.000,S,Bogalur,"9.3981517,78.7140107"
TN59DC8795,2025-04-21 22:40:22.000,N,Krishnagiri Plaza,"12.544583,78.201132"
TN59DC8795,2025-04-22 05:20:11.000,W,Vaiguntham Toll Plaza,"11.513282,77.923946"
TN59DC8795,2025-04-24 08:45:39.000,N,Tirupachethi,"9.780766,78.335269"
RJ18GC2618,2025-04-24 13:50:59.000,E,Khedi,"26.1029659,74.6849376"
RJ18GC2618,2025-04-24 15:04:18.000,E,Lambiya Kalan,"25.5871683,74.593839"
RJ18GC2618,2025-04-24 10:08:11.000,N,Kishangarh Plaza,"26.595329,74.939169"
RJ18GC2618,2025-04-23 21:14:22.000,S,Shahjahanpur Toll Plaza,"27.99978,76.430522"
RJ18GC2618,2025-04-24 00:52:11.000,W,Daulatpura Toll Plaza,"27.0868994,75.8345568"
RJ18GC2618,2025-04-24 01:47:26.000,N,Thikariya Toll Plaza,"26.843328,75.615578"
RJ18GC2618,2025-04-24 00:11:15.000,N,Manoharpura Toll plaza,"27.3056399,75.9535128"
RJ18GC2618,2025-04-21 22:58:33.000,S,MANESHAR-7A,"28.326367,76.890515"
RJ18GC5280,2025-04-22 18:11:31.000,N,Raibha toll plaza,"27.164087, 77.815004"
RJ18GC5280,2025-04-22 12:20:17.000,S,Chhajju Nagar,"28.0989714,77.3639658"
RJ18GC5280,2025-04-23 12:31:06.000,N,Pagara Toll Plaza,"24.5069819,77.1860753"
RJ18GC5280,2025-04-23 20:36:47.000,S,Jogipur Toll Plaza,"24.0875232,76.9848838"
RJ18GC5280,2025-04-22 14:43:05.000,S,Karman Toll Plaza,"27.855460, 77.402640"
RJ18GC5280,2025-04-22 17:21:07.000,S,Mahuvan Toll Plaza,"27.337188,77.737458"
RJ18GC5280,2025-04-23 10:14:57.000,E,Purankhedi Toll Plaza,"25.1649077,77.6035472"
RJ18GC5280,2025-04-24 05:43:45.000,N,Dewas By pass Toll Plaza,"22.929,76.0463"
RJ18GC5280,2025-04-24 07:10:13.000,W,SONWAY Toll Plaza,"22.6118196,75.7764414"
RJ18GC5280,2025-04-23 08:26:30.000,E,Mud Kheda,"25.6814588,77.7295852"
RJ18GC5280,2025-04-23 22:11:20.000,N,Chapra,"23.6570433,76.6148339"
RJ18GC5280,2025-04-23 23:28:20.000,N,Rojwas,"23.3306354,76.1757945"
RJ18GC5280,2025-04-23 06:05:27.000,S,Mehra Toll Plaza,"26.197589,78.240691"
RJ18GC5280,2025-04-22 20:51:30.000,N,Choundha,"26.468079,78.010109"
RJ18GC5280,2025-04-22 19:30:01.000,S,Baretha or Jajau,"26.932005,77.933357"
RJ18GC5280,2025-04-24 06:10:03.000,S,IDTL Toll Plaza-A,"22.822692,75.938208"
RJ18GC5280,2025-04-23 06:50:44.000,E,Panihar,"26.097998, 78.015844"
RJ18GC5282,2025-04-22 06:22:08.000,N,AMTL-TP-01 Vasna-Iyava,"23.0073, 72.3477"
RJ18GC5282,2025-04-22 14:40:55.000,S,AMTL-TP-01 Vasna-Iyava,"23.0073, 72.3477"
RJ18GC5282,2025-04-24 15:56:44.000,S,AMTL-TP-01 Vasna-Iyava,"23.0073, 72.3477"
RJ18GC5282,2025-04-24 06:43:02.000,E,Choryasi Toll Plaza,"21.303367,72.95418"
