vehicle_reg_no,transaction_date_time,lane_direction,toll_plaza_name,toll_plaza_geocode
RJ32GC8950,2025-05-11 21:58:13.000,N,Hiwargaon pavasa toll plaza,"19.514777,74.2013655"
RJ32GC8950,2025-05-13 07:31:41.000,S,Hiwargaon pavasa toll plaza,"19.514777,74.2013655"
RJ32GC8950,2025-05-13 06:15:01.000,N,Chalakwadi  toll plaza,"19.1700886,74.0751759"
RJ32GC8950,2025-05-12 00:45:06.000,S,Chalakwadi  toll plaza,"19.1700886,74.0751759"
KA02AE5801,2025-05-11 00:12:12.000,S,Halol Toll Plaza,"22.489873, 73.465586"
KA02AE5801,2025-05-10 21:26:59.000,W,Bhatwada Toll Plaza,"22.79296,73.842845"
KA02AE5801,2025-05-11 08:07:51.000,S,Vadodra Toll Plaza,"22.353256, 73.236924"
KA02AE5801,2025-05-11 13:28:54.000,W,Choryasi Toll Plaza,"21.303367,72.95418"
KA02AE5801,2025-05-11 21:45:34.000,S,Achhad Border Checkpost,"20.07538,72.913338"
KA02AE5801,2025-05-10 23:37:04.000,S,HSTL TP01- Khadki,"22.6479969,73.5197764"
KA02AE5801,2025-05-11 15:06:16.000,S,Boriach Toll Plaza,"20.885548,73.052162"
KA02AE5801,2025-05-11 22:53:46.000,S,Charoti Toll Plaza,"19.890544,72.942644"
KA02AE5801,2025-05-11 18:01:37.000,S,Bhagwada Toll Plaza,"20.43495,72.917204"
KA02AE5801,2025-05-11 11:51:15.000,S,Mandva Toll Plaza,"21.7016001,73.0609234"
KA02AE5801,2025-05-11 10:35:40.000,S,L&T Vadodra,"22.015027,73.115049"
KA02AE5801,2025-05-12 00:47:30.000,S,Khaniwade Toll Plaza,"19.519667,72.916898"
NL04D5784,2025-05-11 09:31:48.000,W,Jojro Ka Kheda Toll Plaza,"25.082922,74.624379"
NL04D5784,2025-05-11 11:08:59.000,W,Lambiya Kalan,"25.5871683,74.593839"
NL04D5784,2025-05-10 22:07:57.000,W,Khandi Obri Toll Plaza,"23.993636,73.627895"
NL04D5784,2025-05-11 00:36:05.000,S,Dakan Kotra,"24.500543, 73.720874"
NL04D5784,2025-05-11 12:54:46.000,W,Khedi,"26.1029659,74.6849376"
NL04D5784,2025-05-11 02:12:42.000,E,Narayanpura Toll Plaza,"24.613529,74.233079"
NL04D5784,2025-05-11 16:02:41.000,S,Kishangarh Plaza,"26.595329,74.939169"
NL04D5784,2025-05-12 00:51:56.000,N,Shahjahanpur Toll Plaza,"27.99978,76.430522"
NL04D5784,2025-05-11 20:33:24.000,E,Daulatpura Toll Plaza,"27.0868994,75.8345568"
NL04D5784,2025-05-11 21:22:23.000,S,Manoharpura Toll plaza,"27.3056399,75.9535128"
NL04D5784,2025-05-11 19:18:49.000,S,Thikariya Toll Plaza,"26.843328,75.615578"
NL04D5784,2025-05-10 19:22:38.000,S,HSTL TP04- Gajan,"23.5051103,73.3033763"
HR38AC4122,2025-05-11 15:12:48.000,N,Jogipur Toll Plaza,"24.0875232,76.9848838"
HR38AC4122,2025-05-11 16:17:57.000,S,Pagara Toll Plaza,"24.5069819,77.1860753"
HR38AC4122,2025-05-10 18:41:55.000,N,Laling toll plaza,"20.833039,74.754271"
HR38AC4122,2025-05-10 19:43:30.000,S,Songir,"21.050768,74.784939"
HR38AC4122,2025-05-10 21:03:56.000,N,Shirpur,"21.319733,74.889272"
HR38AC4122,2025-05-10 22:56:20.000,S,Jamli Toll Pllaza,"21.75667,75.156824"
HR38AC4122,2025-05-11 08:29:53.000,E,Khalghat Toll Plaza ,"22.173782,75.456797"
HR38AC4122,2025-05-11 10:06:16.000,E,SONWAY Toll Plaza,"22.6118196,75.7764414"
HR38AC4122,2025-05-11 11:46:49.000,S,Dewas By pass Toll Plaza,"22.929,76.0463"
HR38AC4122,2025-05-11 18:13:23.000,W,Purankhedi Toll Plaza,"25.1649077,77.6035472"
HR38AC4122,2025-05-11 20:15:20.000,W,Mud Kheda,"25.6814588,77.7295852"
HR38AC4122,2025-05-10 21:34:52.000,N,Hadakhed Border Checkpost,"21.2538,74.5846"
HR38AC4122,2025-05-11 12:56:54.000,S,Rojwas,"23.3306354,76.1757945"
HR38AC4122,2025-05-11 14:01:39.000,S,Chapra,"23.6570433,76.6148339"
HR38AC4122,2025-05-11 22:20:38.000,N,Mehra Toll Plaza,"26.197589,78.240691"
HR38AC4122,2025-05-11 22:53:28.000,N,Baretha KM 21.120,"26.320813,78.272572"
HR38AC4122,2025-05-12 00:52:06.000,N,Phoop (Barahi) KM 105.300,"26.683184,78.917895"
HR38AC4122,2025-05-11 10:55:41.000,S,IDTL Toll Plaza-A,"22.822692,75.938208"
HR38AC4122,2025-05-11 21:39:07.000,W,Panihar,"26.097998, 78.015844"
PB13BB2198,2025-05-11 23:43:03.000,W,Bhat Toll Plaza,"23.115640, 72.642100"
PB13BB2198,2025-05-11 23:54:24.000,W,Tragad Toll Plaza,"23.128540, 72.592570"
PB13BB2198,2025-05-12 00:59:58.000,S,AMTL-TP-01 Vasna-Iyava,"23.0073, 72.3477"
PB13BB2198,2025-05-13 11:19:23.000,N,AMTL-TP-01 Vasna-Iyava,"23.0073, 72.3477"
PB13BB2198,2025-05-13 12:11:48.000,W,Bakrol Toll Plaza,"22.935230, 72.519760"
PB13BB2198,2025-05-13 13:27:38.000,N,Kheda,"22.715938,72.740905"
PB13BB2198,2025-05-13 14:35:26.000,N,Vasad,"22.453302,73.070523"
PB13BB2198,2025-05-12 00:05:20.000,N,Vaishnodevi Toll Plaza,"23.128240, 72.517730"
PB13BB2198,2025-05-13 12:00:35.000,S,Sanathal Toll Plaza,"22.974110, 72.473050"
PB13BB2198,2025-05-11 20:32:44.000,N,Kathpur Toll Plaza,"23.410181,72.828618"
PB13BB2198,2025-05-13 15:53:20.000,S,L&T Vadodra,"22.015027,73.115049"
HR55AL2002,2025-05-11 15:21:53.000,N,Saidpur Patedha Toll Plaza,"25.8024478,85.2834059"
HR55AL2002,2025-05-12 01:03:17.000,S,Saidpur Patedha Toll Plaza,"25.8024478,85.2834059"
HR55AL2002,2025-05-10 22:38:34.000,N,Rasoiya Dhamna Toll Plaza,"24.3234,85.3881"
HR55AL2002,2025-05-10 21:27:33.000,N,Nagwan Toll plaza,"24.044628,85.385762"
UP75AT9075,2025-05-10 17:06:25.000,S,Jogipur Toll Plaza,"24.0875232,76.9848838"
UP75AT9075,2025-05-12 01:04:23.000,S,Ghoti toll plaza,"19.708905,73.614819"
UP75AT9075,2025-05-11 06:43:09.000,W,SONWAY Toll Plaza,"22.6118196,75.7764414"
UP75AT9075,2025-05-11 05:24:25.000,N,Dewas By pass Toll Plaza,"22.929,76.0463"
UP75AT9075,2025-05-11 09:38:52.000,W,Khalghat Toll Plaza ,"22.173782,75.456797"
UP75AT9075,2025-05-11 14:13:42.000,N,Jamli Toll Pllaza,"21.75667,75.156824"
UP75AT9075,2025-05-11 15:47:32.000,S,Shirpur,"21.319733,74.889272"
UP75AT9075,2025-05-11 16:34:19.000,N,Songir,"21.050768,74.784939"
UP75AT9075,2025-05-11 18:07:14.000,S,Laling toll plaza,"20.833039,74.754271"
UP75AT9075,2025-05-11 22:06:58.000,N,Chandwad toll plaza,"20.325219,74.210736"
UP75AT9075,2025-05-10 19:13:40.000,N,Chapra,"23.6570433,76.6148339"
UP75AT9075,2025-05-10 20:55:21.000,N,Rojwas,"23.3306354,76.1757945"
UP75AT9075,2025-05-11 15:20:53.000,S,Hadakhed Border Checkpost,"21.2538,74.5846"
UP75AT9075,2025-05-11 05:49:09.000,S,IDTL Toll Plaza-A,"22.822692,75.938208"
UP75AT9075,2025-05-11 23:23:59.000,S,Baswant Toll Plaza,"20.141754,73.9764485"
RJ11GC1346,2025-05-12 00:47:42.000,S,Bilakbarpur,"28.520428,77.600397"
RJ11GC1346,2025-05-12 01:09:47.000,N,LUHARLI Toll plaza,"28.499246,77.627269"
RJ11GC1346,2025-05-10 08:22:49.000,S,MANESHAR-7B,"28.310995,76.895142"
RJ11GC1346,2025-05-11 23:22:40.000,S,PALWAL,"28.102706,77.30527"
KA217051,2025-05-12 01:15:29.000,W,Pollachi Salem Toll Plaza,"10.921531,76.989327"
KA217051,2025-05-13 10:42:32.000,E,Neelambur,"11.060944,77.088928"
KA217051,2025-05-11 07:32:05.000,S,K N Huindy TOLL PLAZA,"12.9194122,77.4686378"
KA217051,2025-05-12 00:38:10.000,W,Trichy Cochin,"11.005088,77.069038"
KA217051,2025-05-12 00:27:45.000,W,Neelambur,"11.060944,77.088928"
KA217051,2025-05-12 00:35:28.000,W,Trichy Salem,"11.012859,77.073174"
KA217051,2025-05-13 10:31:50.000,E,Trichy Salem,"11.012859,77.073174"
KA217051,2025-05-11 14:51:38.000,S,Attigulipura Toll plaza,"11.823441, 77.007612"
TN52L9145,2025-05-11 23:33:33.000,S,Velanchettiyur,"10.6990089,77.93067"
TN52L9145,2025-05-12 01:15:36.000,N,Kozhinjiipatti Plaza,"10.194334,77.909215"
RJ32GD1047,2025-05-09 00:03:33.000,S,Ainoli Toll Plaza,"17.503027,77.431011"
RJ32GD1047,2025-05-11 10:18:44.000,N,Durjanpura Toll Plaza,"22.475387,75.571802"
RJ32GD1047,2025-05-11 20:31:36.000,N,MMKIPL Toll Plaza,"19.9798867,74.490845"
RJ32GD1047,2025-05-13 11:16:22.000,S,MMKIPL Toll Plaza,"19.9798867,74.490845"
RJ32GD1047,2025-05-10 16:15:44.000,S,Nayagaon,"24.572623,74.761591"
RJ32GD1047,2025-05-10 17:31:48.000,S,Piplyamandi,"24.168848,75.013273"
RJ32GD1047,2025-05-10 18:56:10.000,S,Manankheda,"23.79626925,75.10225026"
RJ32GD1047,2025-05-10 21:04:08.000,S,Chikliya Toll Plaza,"23.2305,75.1270"
RJ32GD1047,2025-05-10 21:54:03.000,N,Chokala Toll Plaza,"22.9310,75.2507"
RJ32GD1047,2025-05-11 11:19:59.000,W,Khalghat Toll Plaza ,"22.173782,75.456797"
RJ32GD1047,2025-05-11 12:27:43.000,N,Jamli Toll Pllaza,"21.75667,75.156824"
RJ32GD1047,2025-05-11 14:53:17.000,S,Shirpur,"21.319733,74.889272"
RJ32GD1047,2025-05-11 15:30:17.000,N,Songir,"21.050768,74.784939"
RJ32GD1047,2025-05-11 16:08:28.000,S,Laling toll plaza,"20.833039,74.754271"
RJ32GD1047,2025-05-13 15:12:03.000,N,Laling toll plaza,"20.833039,74.754271"
RJ32GD1047,2025-05-13 15:52:59.000,S,Songir,"21.050768,74.784939"
RJ32GD1047,2025-05-11 14:30:50.000,S,Hadakhed Border Checkpost,"21.2538,74.5846"
RJ32GD1047,2025-05-11 23:18:59.000,N,Hiwargaon pavasa toll plaza,"19.514777,74.2013655"
RJ32GD1047,2025-05-13 08:30:29.000,S,Hiwargaon pavasa toll plaza,"19.514777,74.2013655"
RJ32GD1047,2025-05-13 07:31:06.000,N,Chalakwadi  toll plaza,"19.1700886,74.0751759"
RJ32GD1047,2025-05-12 01:18:51.000,S,Chalakwadi  toll plaza,"19.1700886,74.0751759"
TN28BJ1116,2025-05-12 01:19:53.000,W,Vijayamangalam Toll Plaza,"11.245714,77.519702"
TN28BJ1116,2025-05-10 16:43:53.000,S,SriPerumbadur,"12.982155,79.968944"
TN28BJ1116,2025-05-11 07:08:55.000,N,Chennasamaduram Toll Plaza,"12.910943,79.40121"
TN28BJ1116,2025-05-11 23:53:46.000,W,Vaiguntham Toll Plaza,"11.513282,77.923946"
HR55AJ4722,2025-05-10 17:20:40.000,S,Vadodra Toll Plaza,"22.353256, 73.236924"
HR55AJ4722,2025-05-10 16:37:46.000,S,Halol Toll Plaza,"22.489873, 73.465586"
HR55AJ4722,2025-05-13 11:36:40.000,N,Ghoti toll plaza,"19.708905,73.614819"
HR55AJ4722,2025-05-13 08:20:17.000,N,Arjunalli toll plaza,"19.361481,73.165874"
HR55AJ4722,2025-05-11 08:18:38.000,W,Choryasi Toll Plaza,"21.303367,72.95418"
HR55AJ4722,2025-05-13 15:36:59.000,S,Chandwad toll plaza,"20.325219,74.210736"
HR55AJ4722,2025-05-11 16:30:39.000,S,Achhad Border Checkpost,"20.07538,72.913338"
HR55AJ4722,2025-05-10 11:20:33.000,S,HSTL TP04- Gajan,"23.5051103,73.3033763"
HR55AJ4722,2025-05-10 12:33:49.000,S,HSTL TP03- Galiya Danti,"23.3639618,73.5152351"
HR55AJ4722,2025-05-10 16:05:20.000,S,HSTL TP01- Khadki,"22.6479969,73.5197764"
HR55AJ4722,2025-05-11 09:33:35.000,S,Boriach Toll Plaza,"20.885548,73.052162"
HR55AJ4722,2025-05-11 17:42:31.000,S,Charoti Toll Plaza,"19.890544,72.942644"
HR55AJ4722,2025-05-11 11:06:10.000,S,Bhagwada Toll Plaza,"20.43495,72.917204"
HR55AJ4722,2025-05-10 20:31:53.000,S,Mandva Toll Plaza,"21.7016001,73.0609234"
HR55AJ4722,2025-05-13 13:30:05.000,N,Baswant Toll Plaza,"20.141754,73.9764485"
HR55AJ4722,2025-05-10 18:37:18.000,S,L&T Vadodra,"22.015027,73.115049"
HR55AJ4722,2025-05-12 01:25:52.000,S,Khaniwade Toll Plaza,"19.519667,72.916898"
RJ14GL8065,2025-05-11 23:38:04.000,S,GABHANA Tollplaza,"28.062821,77.946047"
RJ14GL8065,2025-05-12 01:27:23.000,S,LUHARLI Toll plaza,"28.499246,77.627269"
RJ14GL8065,2025-05-11 21:04:51.000,S,Aaspur Toll Plaza,"27.48692,78.79217"
RJ14GL8065,2025-05-11 22:30:09.000,N,Kiratpur fee plaza,"27.79189039140145, 78.2865520412782"
HR47C2633,2025-05-11 14:01:10.000,S,HANDIYA (Sujala ) Toll Plaza,"25.3788756,82.1567207"
HR47C2633,2025-05-11 15:24:09.000,N,Lalanagar Toll Plaza,"25.266948,82.491513"
HR47C2633,2025-05-10 14:51:08.000,S,Karman Toll Plaza,"27.855460, 77.402640"
HR47C2633,2025-05-10 16:29:09.000,S,Mahuvan Toll Plaza,"27.337188,77.737458"
HR47C2633,2025-05-10 19:19:10.000,E,ALEP Main Plaza 21,"27.053626,78.277169"
HR47C2633,2025-05-10 21:52:50.000,N,Anantram Toll Plaza ,"26.594931,79.268034"
HR47C2633,2025-05-11 06:38:35.000,S,Barajore toll plaza,"26.3854208,80.018945"
HR47C2633,2025-05-11 16:28:42.000,S,Daffi Toll Plaza,"25.248275,82.994017"
HR47C2633,2025-05-11 18:24:15.000,E,Mohania Toll Plaza,"25.1882337,83.5615933"
HR47C2633,2025-05-11 08:17:19.000,N,Badauri Toll Plaza,"26.065386,80.657641"
HR47C2633,2025-05-11 09:57:19.000,S,Katoghan Toll Plaza,"25.749487,81.170481"
HR47C2633,2025-05-12 01:29:52.000,S,Kulhariya fee plaza,"25.580560, 84.768610"
HR47C2633,2025-05-10 17:39:09.000,N,Rehan Kalan Toll Plaza,"27.1888,78.00405"
HR47C2633,2025-05-10 18:20:41.000,S,ADA ALEP Juction Toll Plaza,"27.155875,78.112872"
RJ32GD4186,2025-05-11 04:09:03.000,N,Saukala Toll Plaza,"24.599579,84.70284"
RJ32GD4186,2025-05-10 16:32:58.000,E,Sasaram Toll Plaza,"24.957125,83.954997"
RJ32GD4186,2025-05-11 13:50:33.000,N,Beliyad toll plaza  ,"23.763627,86.79803"
RJ32GD4186,2025-05-11 15:28:24.000,N,Banskopa Plaza,"23.4916993,87.3768623"
RJ32GD4186,2025-05-11 17:21:09.000,S,Palsit Toll Plaza,"23.178722,88.026395"
RJ32GD4186,2025-05-11 22:18:42.000,E,Dankuni Toll Plaza,"22.698891,88.288862"
RJ32GD4186,2025-05-11 23:27:50.000,N,Jaladhulagori toll plaza,"22.573188,88.181679"
RJ32GD4186,2025-05-12 01:34:37.000,E,Debra toll plaza,"22.397144,87.522855"
RJ32GD4186,2025-05-11 06:27:51.000,S,Rasoiya Dhamna Toll Plaza,"24.3234,85.3881"
RJ32GD4186,2025-05-11 11:42:47.000,N,Ghanghri Toll Plaza,"24.030088,85.948654"
RJ32GC5544,2025-05-10 18:29:27.000,S,Ankadhal,"17.35945,75.079423"
RJ32GC5544,2025-05-13 15:30:52.000,S,MMKIPL Toll Plaza,"19.9798867,74.490845"
RJ32GC5544,2025-05-12 01:41:38.000,W,TASAWADE TOLL PLAZA,"17.365756,74.122928"
RJ32GC5544,2025-05-13 09:56:50.000,N,Mhasane Phata,"18.9331389,74.4929167"
RJ32GC5544,2025-05-13 10:51:23.000,S,Ahmednagar Bypass Toll Plaza,"19.087090, 74.697590"
RJ32GC5544,2025-05-10 19:41:40.000,N,Borgaon Toll Plaza,"17.000291, 74.783872"
TS08UJ1808,2025-05-10 23:24:14.000,S,Bahoripar TOLL PLAZA,"23.04675,79.9073666"
TS08UJ1808,2025-05-11 00:32:23.000,N,Mohtara Toll Plaza,"23.4336923,80.0873052"
TS08UJ1808,2025-05-11 09:54:19.000,N,Kherwasani TOLL PLAZA,"24.1222993,80.5994996"
TS08UJ1808,2025-05-11 12:23:13.000,N,Jognihai ,"24.5488779,81.4031647"
TS08UJ1808,2025-05-11 14:32:37.000,N,Masuriha ,"24.7601633,82.0648097"
TS08UJ1808,2025-05-10 21:04:17.000,N,Madai Fee Plaza,"22.553803,79.115999"
TS08UJ1808,2025-05-10 15:08:31.000,N,BORKHEDI TOLL PLAZA,"20.85612,78.963632"
TS08UJ1808,2025-05-10 15:41:43.000,N,NAGPUR BYPASS CHECK TOLL PLAZ,"20.2299353,79.0131934"
TS08UJ1808,2025-05-10 16:53:48.000,N,KAMPTEE KANHAN BYPASS CHECK T,"21.244457,79.2490091"
TS08UJ1808,2025-05-10 17:33:13.000,N,MANSAR TOLL PLAZA,"21.382312,79.25332"
TS08UJ1808,2025-05-10 18:10:43.000,S,Khawasa Toll Plaza,"21.703044,79.433797"
TS08UJ1808,2025-05-11 20:23:00.000,E,Mohania Toll Plaza,"25.1882337,83.5615933"
TS08UJ1808,2025-05-11 11:17:25.000,N,Odaki Pipkhar,"24.593492,81.298600"
TS08UJ1808,2025-05-10 17:25:54.000,N,Ramtek Border Checkpost,"21.255385,79.171631"
TS08UJ1808,2025-05-11 18:03:17.000,S,Pratappur Toll Plaza,"25.177356, 82.973450"
TS08UJ1808,2025-05-12 01:46:16.000,S,Babhaniyawan Toll Plaza,"25.498322, 84.488333"
TS08UJ1808,2025-05-11 16:25:34.000,N,ATRAILA SHIV GULAM Toll,"24.960572,82.276151"
TN52J6890,2025-05-11 22:20:15.000,S,Tangatur Toll Plaza,"15.358166,80.040105"
TN52J6890,2025-05-11 23:37:13.000,S,Musunur Toll Plaza,"14.851945,79.987847"
TN52J6890,2025-05-12 01:49:18.000,S,Budhanam Plaza (NH- 16),"14.059589,79.894624"
TN52J6890,2025-05-11 20:54:31.000,S,Bollapalli Toll Plaza,"15.886754,80.070843"
TN52J6890,2025-05-12 01:08:12.000,S,Nellore Plaza (NH- 16),"14.312218,79.916296"
TN52J6890,2025-05-13 08:32:36.000,S,S.V Puram Toll Plaza,"13.525577,79.532925"
HR69C5286,2025-05-11 20:42:01.000,S,GABHANA Tollplaza,"28.062821,77.946047"
HR69C5286,2025-05-12 01:50:48.000,S,LUHARLI Toll plaza,"28.499246,77.627269"
HR69C5286,2025-05-10 19:18:19.000,N,Tarwa Deva,"27.19587,79.36699"
HR69C5286,2025-05-10 18:01:04.000,S,Basheerapur Toll Plaza,"27.073778, 79.843390"
HR69C5286,2025-05-10 23:05:04.000,S,Aaspur Toll Plaza,"27.48692,78.79217"
HR69C5286,2025-05-11 12:53:53.000,N,Kiratpur fee plaza,"27.79189039140145, 78.2865520412782"
MH01EM6375,2025-05-10 19:32:55.000,N,Bagodara TOLL PLAZA,"22.6307,72.1793"
MH01EM6375,2025-05-10 21:17:51.000,E,Vataman Toll Plaza,"22.504330,72.426520"
MH01EM6375,2025-05-11 13:32:19.000,W,Choryasi Toll Plaza,"21.303367,72.95418"
MH01EM6375,2025-05-10 23:01:05.000,N,Vasad,"22.453302,73.070523"
MH01EM6375,2025-05-11 21:51:44.000,S,Achhad Border Checkpost,"20.07538,72.913338"
MH01EM6375,2025-05-11 14:50:49.000,S,Boriach Toll Plaza,"20.885548,73.052162"
MH01EM6375,2025-05-11 23:05:59.000,S,Charoti Toll Plaza,"19.890544,72.942644"
MH01EM6375,2025-05-11 20:35:15.000,S,Bhagwada Toll Plaza,"20.43495,72.917204"
MH01EM6375,2025-05-11 01:28:48.000,S,Mandva Toll Plaza,"21.7016001,73.0609234"
MH01EM6375,2025-05-11 00:39:11.000,S,L&T Vadodra,"22.015027,73.115049"
MH01EM6375,2025-05-12 01:51:09.000,S,Khaniwade Toll Plaza,"19.519667,72.916898"
MH01EM6375,2025-05-10 22:25:00.000,N,Bochasan Toll Plaza,"22.4133460,72.8518924"
HR38W2662,2025-05-10 18:25:02.000,N,Barajore toll plaza,"26.3854208,80.018945"
HR38W2662,2025-05-10 20:27:15.000,S,Anantram Toll Plaza ,"26.594931,79.268034"
HR38W2662,2025-05-12 00:01:52.000,S,GABHANA Tollplaza,"28.062821,77.946047"
HR38W2662,2025-05-11 08:21:31.000,S,Aaspur Toll Plaza,"27.48692,78.79217"
HR38W2662,2025-05-11 19:04:07.000,S,Aaspur Toll Plaza,"27.48692,78.79217"
HR38W2662,2025-05-11 22:42:23.000,N,Kiratpur fee plaza,"27.79189039140145, 78.2865520412782"
HR38W2662,2025-05-12 01:52:04.000,N,Kurana Toll Plaza,"28.6278,77.7849"
NL01AG9542,2025-05-11 05:43:15.000,N,Pippalwada,"19.781093,78.565772"
NL01AG9542,2025-05-11 07:06:21.000,N,Rolmamda Toll Plaza,"19.28019,78.409222"
NL01AG9542,2025-05-11 03:20:11.000,S,Daroada,"20.450625,78.755243"
NL01AG9542,2025-05-11 07:50:10.000,N,Gamjal Toll Plaza,"19.026592,78.362705"
NL01AG9542,2025-05-11 10:50:34.000,S,Bhiknoor Toll Plaza,"18.20539,78.398299"
NL01AG9542,2025-05-11 04:29:29.000,S,Kelapur,"20.019318,78.540218"
NL01AG9542,2025-05-10 17:34:11.000,N,Vishankheda Toll Plaza,"23.022194,77.570611"
NL01AG9542,2025-05-11 09:24:22.000,S,Indalwai,"18.538284,78.239718"
NL01AG9542,2025-05-11 13:09:00.000,N,Manoharabad,"17.801103,78.471683"
NL01AG9542,2025-05-11 19:56:42.000,N,Pullur Toll Plaza,"15.887742,78.016978"
NL01AG9542,2025-05-11 00:46:32.000,S,Gondkhairi Plaza,"21.137001,78.89666"
NL01AG9542,2025-05-11 02:06:08.000,N,BORKHEDI TOLL PLAZA,"20.85612,78.963632"
NL01AG9542,2025-05-11 15:45:46.000,W,Shamshabad,"17.151163, 78.224438"
NL01AG9542,2025-05-11 16:32:48.000,S,Raikal Toll Plaza,"17.005867,78.194493"
NL01AG9542,2025-05-11 17:49:52.000,N,Sakapur Toll plaza,"16.5356759,77.9444736"
NL01AG9542,2025-05-13 11:32:08.000,E,Nalluru Devanahalli,"13.206308, 77.765553"
NL01AG9542,2025-05-10 23:40:29.000,S,Saoner Check Post,"21.29053,78.4611"
NL01AG9542,2025-05-11 05:17:02.000,N,Pimpalkutti Border Checkpost,"19.504530,78.342330"
NL01AG9542,2025-05-10 18:17:45.000,S,Bagwada Fee Plaza,"22.781523,77.733774"
NL01AG9542,2025-05-10 17:06:09.000,S,11 miles Toll Plaza,"23.1415030,77.4854990"
NL01AG9542,2025-05-10 20:56:56.000,S,Milanpur Toll Plaza,"21.8636943,77.9571605"
NL01AG9542,2025-05-11 01:15:18.000,S,Khadaka  Toll Plaza,"21.038525,78.979667"
NL01AG9542,2025-05-12 01:55:31.000,S,Bagepalli Toll Plaza,"13.79295,77.764358"
NL01AG9542,2025-05-10 22:40:55.000,S,Khambara Toll Plaza,"21.6937297,78.3900797"
NL01AG9542,2025-05-11 00:39:43.000,S,Selu Toll Plaza,"21.193194,78.896639"
NL01AG9542,2025-05-12 00:13:29.000,N,Marur Toll Plaza,"14.5020891,77.6312667"
NL01AG9542,2025-05-11 22:50:50.000,N,Kasepalli Toll Plaza,"15.061754,77.630328"
NL01AG9542,2025-05-11 21:38:44.000,N,Amakthadu Toll Plaza,"15.486433,77.901078"
UP81DT8197,2025-05-11 12:21:43.000,S,Ghagghar Toll Plaza,"30.403876,76.736573"
UP81DT8197,2025-05-12 01:55:56.000,S,Kurana Toll Plaza,"28.6278,77.7849"
UP81DT8197,2025-05-11 21:48:43.000,N,Patnipratapur,"29.530383,77.198676"
UP81DT8197,2025-05-11 23:39:00.000,E,Bhuni Toll Plaza,"29.125868,77.576617"
HR55AB5542,2025-05-12 00:02:21.000,S,GABHANA Tollplaza,"28.062821,77.946047"
HR55AB5542,2025-05-12 02:01:29.000,S,LUHARLI Toll plaza,"28.499246,77.627269"
HR55AB5542,2025-05-11 10:42:21.000,N,Tarwa Deva,"27.19587,79.36699"
HR55AB5542,2025-05-10 16:54:16.000,S,Baiti Kala Plaza,"26.054337 ,82.339392"
HR55AB5542,2025-05-11 09:26:49.000,S,Basheerapur Toll Plaza,"27.073778, 79.843390"
HR55AB5542,2025-05-11 16:25:16.000,S,Aaspur Toll Plaza,"27.48692,78.79217"
HR55AB5542,2025-05-11 19:23:56.000,N,Kiratpur fee plaza,"27.79189039140145, 78.2865520412782"
HR55AB5542,2025-05-10 21:14:22.000,S,Bara Toll Plaza,"26.6294023,81.3329506"
HR55AB5542,2025-05-10 18:32:06.000,W,Asroga Toll Plaza,"26.301062,81.9459196"
MH04LE5291,2025-05-10 18:26:11.000,W,Hirebgewadi toll plaza,"15.76311,74.64785"
MH04LE5291,2025-05-11 09:02:24.000,S,Hebbalu Toll Plaza,"14.375564,76.106875"
MH04LE5291,2025-05-11 10:34:20.000,N,Guilalu Toll Plaza,"14.053778,76.560573"
MH04LE5291,2025-05-10 22:37:13.000,N,Bankapur,"14.90999,75.2798"
MH04LE5291,2025-05-10 17:07:51.000,S,Hattargi Toll Plaza,"16.1433,74.51696"
MH04LE5291,2025-05-11 07:45:13.000,S,Chalageri Toll Plaza,"14.556782,75.728072"
MH04LE5291,2025-05-11 12:58:22.000,N,Karjeevanhally Toll Plaza,"13.612918,76.953866"
MH04LE5291,2025-05-11 17:24:48.000,S,ATTIBELLE ,"12.776883,77.777119"
MH04LE5291,2025-05-11 21:47:05.000,S,Vaniyambadi Toll Plaza,"12.648554,78.5833"
MH04LE5291,2025-05-11 23:09:25.000,N,Pallikonda Toll Plaza,"12.905829,78.951686"
MH04LE5291,2025-05-11 15:32:34.000,S,Banglaore-Nelamangala Plaza,"13.090678,77.399788"
MH04LE5291,2025-05-11 16:47:06.000,S,Hosur Road (P1) Toll,"12.858667,77.655833"
MH04LE5291,2025-05-11 19:57:21.000,N,Krishnagiri Plaza,"12.544583,78.201132"
MH04LE5291,2025-05-11 15:13:55.000,S,Kulumapalya toll plaza,"13.114638,77.37463"
MH04LE5291,2025-05-11 14:21:28.000,S,Chokkenahalli toll plaza,"13.302065,77.161956"
MH04LE5291,2025-05-12 02:02:18.000,S,Chennasamaduram Toll Plaza,"12.910943,79.40121"
WB05A4036,2025-05-11 08:14:05.000,N,Lalanagar Toll Plaza,"25.266948,82.491513"
WB05A4036,2025-05-11 07:26:30.000,S,HANDIYA (Sujala ) Toll Plaza,"25.3788756,82.1567207"
WB05A4036,2025-05-11 16:57:23.000,N,Saukala Toll Plaza,"24.599579,84.70284"
WB05A4036,2025-05-10 17:39:31.000,S,Karman Toll Plaza,"27.855460, 77.402640"
WB05A4036,2025-05-10 19:13:49.000,S,Mahuvan Toll Plaza,"27.337188,77.737458"
WB05A4036,2025-05-10 20:48:41.000,N,Tundla Toll Plaza ,"27.218247,78.272821"
WB05A4036,2025-05-10 22:03:10.000,N,Gurau (Formerly Semra Atikaba,"26.996524,78.777334"
